Date,Open,High,Low,Close,Volume
9/18/2000 0:00:00,16562,16608,15913,15913,
9/19/2000 0:00:00,15922,16189,15823,16188,
9/20/2000 0:00:00,16195,16215,15812,16077,
9/21/2000 0:00:00,16065,16172,15949,16146,
9/22/2000 0:00:00,16092,16425,15707,16353,
9/25/2000 0:00:00,16361,16520,16317,16318,
9/26/2000 0:00:00,16318,16467,16195,16254,
9/27/2000 0:00:00,16289,16401,15748,15848,
9/28/2000 0:00:00,15849,16040,15656,16013,
9/29/2000 0:00:00,16019,16135,15829,15928,
10/2/2000 0:00:00,15949,16090,15536,15559,
10/3/2000 0:00:00,15561,15917,15561,15633,
10/4/2000 0:00:00,15652,15882,15562,15876,
10/5/2000 0:00:00,15876,16393,15876,16362,
10/6/2000 0:00:00,16370,16403,15816,15945,
10/9/2000 0:00:00,15946,15975,15617,15855,
10/10/2000 0:00:00,15845,16008,15725,15747,
10/11/2000 0:00:00,15737,15737,15463,15526,
10/13/2000 0:00:00,15440,15440,15067,15385,
10/16/2000 0:00:00,15386,15584,15214,15241,
10/17/2000 0:00:00,15266,15386,14840,14870,
10/18/2000 0:00:00,14836,14836,14218,14375,
10/19/2000 0:00:00,14489,14869,14489,14843,
10/20/2000 0:00:00,14845,14917,14490,14533,
10/23/2000 0:00:00,14533,14535,13982,13988,
10/24/2000 0:00:00,14013,14160,13672,13799,
10/25/2000 0:00:00,13795,13927,13570,13665,
10/26/2000 0:00:00,13704,14223,13679,14223,
10/27/2000 0:00:00,14250,14699,14250,14691,
10/30/2000 0:00:00,14707,14950,14488,14891,
10/31/2000 0:00:00,14915,15099,14859,14867,
11/1/2000 0:00:00,14857,14859,14570,14791,
11/3/2000 0:00:00,14785,14925,14424,14533,
11/6/2000 0:00:00,14533,14867,14503,14800,
11/7/2000 0:00:00,14780,15028,14542,14968,
11/8/2000 0:00:00,14981,15191,14649,14656,
11/9/2000 0:00:00,14667,14781,14411,14524,
11/10/2000 0:00:00,14541,14700,14449,14625,
11/13/2000 0:00:00,14606,14609,14200,14371,
11/14/2000 0:00:00,14395,14630,14395,14540,
11/16/2000 0:00:00,14546,14574,14418,14489,
11/17/2000 0:00:00,14479,14569,14093,14323,
11/20/2000 0:00:00,14323,14534,14103,14499,
11/21/2000 0:00:00,14497,14844,14486,14783,
11/22/2000 0:00:00,14766,14766,14564,14576,
11/23/2000 0:00:00,14578,14603,14187,14314,
11/24/2000 0:00:00,14315,14412,14190,14335,
11/27/2000 0:00:00,14339,14494,13940,14008,
11/28/2000 0:00:00,14011,14011,13756,13913,
11/29/2000 0:00:00,13920,14074,13781,13787,
11/30/2000 0:00:00,13779,13779,13287,13287,
12/1/2000 0:00:00,13303,13579,13281,13437,
12/4/2000 0:00:00,13396,13538,13247,13510,
12/5/2000 0:00:00,13512,14187,13512,14181,
12/6/2000 0:00:00,14180,14276,13945,13945,
12/7/2000 0:00:00,13946,14459,13920,14459,
12/8/2000 0:00:00,14462,15062,14460,14982,
12/11/2000 0:00:00,14991,15354,14991,15187,
12/12/2000 0:00:00,15185,15186,14872,14906,
12/13/2000 0:00:00,14915,15388,14900,15290,
12/14/2000 0:00:00,15261,15314,15079,15259,
12/15/2000 0:00:00,15252,15252,14830,14987,
12/18/2000 0:00:00,15001,15282,15001,15082,
12/19/2000 0:00:00,15085,15414,15084,15336,
12/20/2000 0:00:00,15305,15327,14617,14622,
12/21/2000 0:00:00,14726,14957,14461,14505,
12/22/2000 0:00:00,14532,14801,14532,14652,
12/26/2000 0:00:00,14663,14850,14661,14794,
12/27/2000 0:00:00,14804,15222,14804,15186,
12/28/2000 0:00:00,15188,15269,15132,15259,
1/2/2001 0:00:00,15242,15621,15173,15425,
1/3/2001 0:00:00,15425,16599,15252,16599,
1/4/2001 0:00:00,16596,16933,16586,16675,
1/5/2001 0:00:00,16678,16887,16379,16409,
1/8/2001 0:00:00,16397,16622,16225,16562,
1/9/2001 0:00:00,16566,17095,16566,16975,
1/10/2001 0:00:00,16964,17093,16701,16918,
1/11/2001 0:00:00,16908,17044,16797,17023,
1/12/2001 0:00:00,17034,17213,16820,16850,
1/15/2001 0:00:00,16857,17034,16857,16962,
1/16/2001 0:00:00,16973,17034,16662,16720,
1/17/2001 0:00:00,16747,17254,16745,17191,
1/18/2001 0:00:00,17203,17641,17152,17521,
1/19/2001 0:00:00,17525,17815,17511,17530,
1/22/2001 0:00:00,17548,17577,17297,17391,
1/23/2001 0:00:00,17380,17863,17375,17832,
1/24/2001 0:00:00,17849,18022,17698,17771,
1/26/2001 0:00:00,17776,17930,17591,17889,
1/29/2001 0:00:00,17905,18023,17704,17883,
1/30/2001 0:00:00,17881,17898,17667,17722,
1/31/2001 0:00:00,17724,17919,17636,17672,
2/1/2001 0:00:00,17670,17673,16976,17038,
2/2/2001 0:00:00,17026,17205,16780,16914,
2/5/2001 0:00:00,16913,16940,16538,16731,
2/6/2001 0:00:00,16734,17017,16734,17006,
2/7/2001 0:00:00,17002,17002,16630,16812,
2/8/2001 0:00:00,16814,17278,16814,17243,
2/9/2001 0:00:00,17257,17270,17049,17138,
2/12/2001 0:00:00,17162,17233,16883,16917,
2/13/2001 0:00:00,16921,17174,16882,17095,
2/14/2001 0:00:00,17077,17283,16904,17120,
2/15/2001 0:00:00,17121,17260,16922,16937,
2/16/2001 0:00:00,16934,16950,16100,16259,
2/19/2001 0:00:00,16262,16391,16022,16060,
2/20/2001 0:00:00,16065,16242,15783,15910,
2/21/2001 0:00:00,15909,15909,15567,15593,
2/22/2001 0:00:00,15604,15913,15558,15910,
2/23/2001 0:00:00,15920,16222,15830,16157,
2/28/2001 0:00:00,16157,16268,15891,15891,
3/1/2001 0:00:00,15890,16438,15875,16416,
3/2/2001 0:00:00,16422,16723,16233,16581,
3/5/2001 0:00:00,16620,16737,16477,16537,
3/6/2001 0:00:00,16573,16813,16287,16324,
3/7/2001 0:00:00,16328,16429,16223,16395,
3/8/2001 0:00:00,16401,16531,16099,16226,
3/9/2001 0:00:00,16233,16247,16017,16123,
3/12/2001 0:00:00,16125,16142,15523,15527,
3/13/2001 0:00:00,15536,15768,15460,15584,
3/14/2001 0:00:00,15582,15582,15070,15244,
3/15/2001 0:00:00,15251,15481,14977,15060,
3/16/2001 0:00:00,15075,15356,15047,15237,
3/19/2001 0:00:00,15249,15377,14801,14835,
3/20/2001 0:00:00,14853,15076,14853,14903,
3/21/2001 0:00:00,14914,15198,14754,14852,
3/22/2001 0:00:00,14846,14846,13761,14067,
3/23/2001 0:00:00,14069,14435,13856,14435,
3/26/2001 0:00:00,14443,14912,14443,14712,
3/27/2001 0:00:00,14732,14950,14608,14835,
3/28/2001 0:00:00,14842,14848,14574,14631,
3/29/2001 0:00:00,14646,14713,14225,14282,
3/30/2001 0:00:00,14291,14438,13922,14438,
4/2/2001 0:00:00,14441,14481,13980,13981,
4/3/2001 0:00:00,13987,14001,13663,13736,
4/4/2001 0:00:00,13739,14135,13739,13854,
4/5/2001 0:00:00,13865,14481,13865,14442,
4/6/2001 0:00:00,14426,14681,14371,14484,
4/9/2001 0:00:00,14488,14718,14446,14718,
4/10/2001 0:00:00,14725,15097,14725,15047,
4/11/2001 0:00:00,15057,15267,14723,14818,
4/12/2001 0:00:00,14811,14969,14489,14969,
4/16/2001 0:00:00,14974,14976,14387,14444,
4/17/2001 0:00:00,14443,14554,14222,14336,
4/18/2001 0:00:00,14344,15150,14323,14955,
4/19/2001 0:00:00,14955,15015,14420,14431,
4/20/2001 0:00:00,14408,14408,13624,13696,
4/23/2001 0:00:00,13733,13892,13325,13892,
4/24/2001 0:00:00,13893,14206,13893,14068,
4/25/2001 0:00:00,14061,14221,13785,14162,
4/26/2001 0:00:00,14204,14770,14202,14757,
4/27/2001 0:00:00,14751,15134,14751,14927,
4/30/2001 0:00:00,14944,15210,14838,14917,
5/2/2001 0:00:00,14877,14919,14635,14897,
5/3/2001 0:00:00,14905,15141,14761,15141,
5/4/2001 0:00:00,15141,15304,15045,15092,
5/7/2001 0:00:00,15102,15221,14861,14875,
5/8/2001 0:00:00,14860,14962,14655,14747,
5/9/2001 0:00:00,14717,14866,14576,14778,
5/10/2001 0:00:00,14796,15117,14796,14993,
5/11/2001 0:00:00,15011,15017,14409,14493,
5/14/2001 0:00:00,14498,14507,14076,14132,
5/15/2001 0:00:00,14140,14313,14110,14226,
5/16/2001 0:00:00,14255,14737,14255,14714,
5/17/2001 0:00:00,14726,15094,14725,14793,
5/18/2001 0:00:00,14847,15011,14801,14884,
5/21/2001 0:00:00,14870,15156,14806,15127,
5/22/2001 0:00:00,15141,15197,14794,14828,
5/23/2001 0:00:00,14828,14904,14626,14691,
5/24/2001 0:00:00,14693,14833,14431,14523,
5/25/2001 0:00:00,14523,14588,14186,14310,
5/28/2001 0:00:00,14328,14435,14056,14302,
5/29/2001 0:00:00,14302,14489,14300,14453,
5/30/2001 0:00:00,14458,14578,14347,14489,
5/31/2001 0:00:00,14514,14716,14507,14649,
6/1/2001 0:00:00,14654,14791,14409,14791,
6/4/2001 0:00:00,14798,15143,14798,15103,
6/5/2001 0:00:00,15107,15406,15050,15394,
6/6/2001 0:00:00,15393,15568,15268,15328,
6/7/2001 0:00:00,15318,15545,15200,15464,
6/8/2001 0:00:00,15468,15644,15355,15366,
6/11/2001 0:00:00,15290,15396,15156,15224,
6/12/2001 0:00:00,15237,15237,14955,15173,
6/13/2001 0:00:00,15175,15599,15175,15403,
6/15/2001 0:00:00,15385,15385,14964,14985,
6/18/2001 0:00:00,14981,14981,14332,14355,
6/19/2001 0:00:00,14374,14541,14244,14400,
6/20/2001 0:00:00,14396,14599,14393,14571,
6/21/2001 0:00:00,14534,14840,14507,14822,
6/22/2001 0:00:00,14870,15105,14676,14682,
6/25/2001 0:00:00,14681,14870,14479,14539,
6/26/2001 0:00:00,14520,14619,14401,14459,
6/27/2001 0:00:00,14476,14629,14264,14308,
6/28/2001 0:00:00,14320,14429,14164,14390,
6/29/2001 0:00:00,14411,14639,14375,14559,
7/2/2001 0:00:00,14579,14658,14482,14555,
7/3/2001 0:00:00,14560,14771,14325,14352,
7/4/2001 0:00:00,14351,14395,13983,14056,
7/5/2001 0:00:00,14083,14279,13942,14047,
7/6/2001 0:00:00,14029,14052,13788,13906,
7/10/2001 0:00:00,13929,14060,13563,13569,
7/11/2001 0:00:00,13507,13853,13360,13811,
7/12/2001 0:00:00,13811,13987,13636,13912,
7/13/2001 0:00:00,13907,14087,13737,14078,
7/16/2001 0:00:00,14081,14126,13811,13811,
7/17/2001 0:00:00,13813,14218,13813,14168,
7/18/2001 0:00:00,14170,14236,13778,13790,
7/19/2001 0:00:00,13794,13952,13640,13761,
7/20/2001 0:00:00,13765,14092,13658,14092,
7/23/2001 0:00:00,14107,14238,14057,14067,
7/24/2001 0:00:00,14049,14105,13724,13737,
7/25/2001 0:00:00,13738,13955,13678,13955,
7/26/2001 0:00:00,13963,13979,13735,13810,
7/27/2001 0:00:00,13825,13910,13758,13910,
7/30/2001 0:00:00,13947,14116,13703,13703,
7/31/2001 0:00:00,13703,13827,13641,13754,
8/1/2001 0:00:00,13757,13836,13605,13743,
8/2/2001 0:00:00,13745,13846,13689,13822,
8/3/2001 0:00:00,13840,13903,13732,13838,
8/6/2001 0:00:00,13851,14067,13849,14046,
8/7/2001 0:00:00,14049,14142,14004,14035,
8/8/2001 0:00:00,14035,14113,13917,13919,
8/9/2001 0:00:00,13921,13929,13780,13834,
8/10/2001 0:00:00,13835,13920,13734,13915,
8/13/2001 0:00:00,13914,13928,13716,13771,
8/14/2001 0:00:00,13769,13841,13731,13829,
8/15/2001 0:00:00,13834,13853,13616,13658,
8/16/2001 0:00:00,13685,13722,13416,13509,
8/17/2001 0:00:00,13507,13507,13010,13044,
8/20/2001 0:00:00,13044,13228,12919,13115,
8/21/2001 0:00:00,13121,13185,12886,12891,
8/22/2001 0:00:00,12906,13161,12852,12952,
8/23/2001 0:00:00,12961,13012,12702,12750,
8/24/2001 0:00:00,12749,13004,12680,13001,
8/27/2001 0:00:00,13000,13047,12848,12995,
8/28/2001 0:00:00,13005,13113,12942,13018,
8/29/2001 0:00:00,13039,13181,13011,13076,
8/30/2001 0:00:00,13075,13113,12798,12892,
8/31/2001 0:00:00,12906,12949,12788,12837,
9/3/2001 0:00:00,12848,12863,12696,12800,
9/4/2001 0:00:00,12806,12947,12766,12766,
9/5/2001 0:00:00,12767,12767,12462,12590,
9/6/2001 0:00:00,12593,12599,12250,12255,
9/10/2001 0:00:00,12238,12238,11901,11922,
9/11/2001 0:00:00,11930,11984,10824,10827,
9/12/2001 0:00:00,10773,11319,10705,11113,
9/13/2001 0:00:00,11127,11156,10289,10306,
9/14/2001 0:00:00,10261,10271,9532,10034,
9/17/2001 0:00:00,10032,10573,10032,10544,
9/18/2001 0:00:00,10542,10707,10320,10554,
9/19/2001 0:00:00,10560,10835,10486,10744,
9/20/2001 0:00:00,10719,10719,10470,10543,
9/21/2001 0:00:00,10493,10493,9889,10418,
9/24/2001 0:00:00,10453,10693,10453,10532,
9/25/2001 0:00:00,10539,10595,10194,10229,
9/26/2001 0:00:00,10227,10273,9892,10005,
9/27/2001 0:00:00,9996,10462,9704,10404,
9/28/2001 0:00:00,10412,10714,10412,10635,
10/1/2001 0:00:00,10633,10633,10354,10501,
10/2/2001 0:00:00,10491,10547,10299,10350,
10/3/2001 0:00:00,10355,10355,10188,10233,
10/4/2001 0:00:00,10240,10328,10026,10061,
10/5/2001 0:00:00,10068,10268,9985,10197,
10/8/2001 0:00:00,10119,10174,9985,10094,
10/9/2001 0:00:00,10109,10322,10102,10284,
10/10/2001 0:00:00,10284,10462,10255,10462,
10/11/2001 0:00:00,10462,10790,10461,10784,
10/15/2001 0:00:00,10774,11329,10696,11329,
10/16/2001 0:00:00,11326,11474,11175,11257,
10/17/2001 0:00:00,11286,11484,11169,11271,
10/18/2001 0:00:00,11259,11259,10948,10994,
10/19/2001 0:00:00,11003,11413,10895,11331,
10/22/2001 0:00:00,11342,11724,11292,11699,
10/23/2001 0:00:00,11698,11796,11596,11613,
10/24/2001 0:00:00,11611,11665,11429,11467,
10/25/2001 0:00:00,11458,11783,11307,11723,
10/26/2001 0:00:00,11724,11924,11715,11780,
10/29/2001 0:00:00,11783,11783,11331,11377,
10/30/2001 0:00:00,11334,11396,11023,11023,
10/31/2001 0:00:00,11056,11364,11047,11364,
11/1/2001 0:00:00,11362,11497,11188,11387,
11/5/2001 0:00:00,11389,12176,11389,12164,
11/6/2001 0:00:00,12154,12480,12138,12415,
11/7/2001 0:00:00,12405,12982,12331,12615,
11/8/2001 0:00:00,12633,12892,12478,12553,
11/9/2001 0:00:00,12541,12774,12425,12730,
11/12/2001 0:00:00,12728,12767,12235,12567,
11/13/2001 0:00:00,12591,13093,12591,12918,
11/14/2001 0:00:00,12928,13077,12746,12825,
11/16/2001 0:00:00,12838,13045,12807,12882,
11/19/2001 0:00:00,12906,13136,12906,12987,
11/20/2001 0:00:00,12991,12995,12621,12638,
11/21/2001 0:00:00,12645,12831,12559,12793,
11/22/2001 0:00:00,12793,13056,12793,13019,
11/23/2001 0:00:00,13036,13528,13036,13423,
11/26/2001 0:00:00,13443,13760,13443,13759,
11/27/2001 0:00:00,13770,13786,13491,13602,
11/28/2001 0:00:00,13552,13552,12914,13019,
11/29/2001 0:00:00,13019,13183,12630,12736,
11/30/2001 0:00:00,12744,13053,12711,12931,
12/3/2001 0:00:00,12913,13336,12870,13336,
12/4/2001 0:00:00,13374,13564,13070,13146,
12/5/2001 0:00:00,13185,13382,13103,13382,
12/6/2001 0:00:00,13381,13569,13230,13539,
12/7/2001 0:00:00,13564,13661,13238,13298,
12/10/2001 0:00:00,13298,13446,13192,13446,
12/11/2001 0:00:00,13454,13592,13336,13348,
12/12/2001 0:00:00,13349,13575,13297,13562,
12/13/2001 0:00:00,13577,13579,13143,13148,
12/14/2001 0:00:00,13128,13154,12894,12959,
12/17/2001 0:00:00,12925,12925,12925,12925,
12/18/2001 0:00:00,12935,13414,12924,13397,
12/19/2001 0:00:00,13405,13508,13284,13290,
12/20/2001 0:00:00,13271,13271,12809,12918,
12/21/2001 0:00:00,12934,13385,12934,13368,
12/26/2001 0:00:00,13366,13444,13255,13358,
12/27/2001 0:00:00,13368,13823,13368,13755,
12/28/2001 0:00:00,13741,13969,13509,13577,
1/2/2002 0:00:00,13585,13901,13570,13872,
1/3/2002 0:00:00,14125,14286,13888,14264,
1/4/2002 0:00:00,14249,14358,14103,14328,
1/7/2002 0:00:00,14327,14412,14268,14376,
1/8/2002 0:00:00,14385,14385,14101,14166,
1/9/2002 0:00:00,14157,14190,13923,14021,
1/10/2002 0:00:00,14009,14009,13505,13570,
1/11/2002 0:00:00,13554,13834,13554,13587,
1/14/2002 0:00:00,13594,13600,13067,13120,
1/15/2002 0:00:00,13137,13362,12936,13010,
1/16/2002 0:00:00,13006,13186,12940,13083,
1/17/2002 0:00:00,13109,13359,13109,13335,
1/18/2002 0:00:00,13339,13404,13262,13372,
1/21/2002 0:00:00,13367,13367,13138,13154,
1/22/2002 0:00:00,13176,13321,12956,13003,
1/23/2002 0:00:00,13025,13284,12982,13232,
1/24/2002 0:00:00,13239,13309,13146,13162,
1/28/2002 0:00:00,13160,13214,12991,13001,
1/29/2002 0:00:00,13009,13181,12476,12501,
1/30/2002 0:00:00,12512,12627,12300,12532,
1/31/2002 0:00:00,12563,12812,12561,12721,
2/1/2002 0:00:00,12722,12783,12567,12658,
2/4/2002 0:00:00,12648,12654,12416,12512,
2/5/2002 0:00:00,12556,12777,12414,12747,
2/6/2002 0:00:00,12751,12883,12667,12750,
2/7/2002 0:00:00,12752,12774,12683,12683,
2/8/2002 0:00:00,12684,12692,12591,12597,
2/13/2002 0:00:00,12598,12960,12533,12960,
2/14/2002 0:00:00,12961,13245,12909,13245,
2/15/2002 0:00:00,13221,13299,13169,13229,
2/18/2002 0:00:00,13207,13238,13027,13121,
2/19/2002 0:00:00,13125,13244,12983,12991,
2/20/2002 0:00:00,13000,13330,12918,13302,
2/21/2002 0:00:00,13327,13677,13327,13530,
2/22/2002 0:00:00,13534,13640,13512,13562,
2/25/2002 0:00:00,13566,14005,13566,13977,
2/26/2002 0:00:00,13975,14050,13833,13963,
2/27/2002 0:00:00,13978,14247,13978,14212,
2/28/2002 0:00:00,14216,14221,14033,14033,
3/1/2002 0:00:00,14047,14414,14047,14414,
3/4/2002 0:00:00,14373,14474,14100,14471,
3/5/2002 0:00:00,14454,14481,14011,14011,
3/6/2002 0:00:00,14006,14006,13685,13838,
3/7/2002 0:00:00,13836,14011,13638,13725,
3/8/2002 0:00:00,13783,13961,13767,13961,
3/11/2002 0:00:00,13958,14032,13695,13695,
3/12/2002 0:00:00,13716,14213,13709,14181,
3/13/2002 0:00:00,14191,14350,14099,14244,
3/14/2002 0:00:00,14240,14331,14023,14117,
3/15/2002 0:00:00,14119,14370,14089,14365,
3/18/2002 0:00:00,14365,14492,14216,14244,
3/19/2002 0:00:00,14265,14329,14069,14117,
3/20/2002 0:00:00,14122,14157,13894,14089,
3/21/2002 0:00:00,14085,14085,13662,13717,
3/22/2002 0:00:00,13722,13725,13283,13312,
3/25/2002 0:00:00,13359,13430,13189,13277,
3/26/2002 0:00:00,13308,13569,13308,13569,
3/27/2002 0:00:00,13569,13578,13424,13424,
3/28/2002 0:00:00,13427,13497,13226,13254,
4/1/2002 0:00:00,13253,13498,13095,13467,
4/2/2002 0:00:00,13481,13535,13245,13245,
4/3/2002 0:00:00,13280,13345,13061,13084,
4/4/2002 0:00:00,13089,13370,13040,13360,
4/5/2002 0:00:00,13361,13440,13234,13276,
4/8/2002 0:00:00,13247,13247,13114,13159,
4/9/2002 0:00:00,13165,13243,13146,13195,
4/10/2002 0:00:00,13182,13445,13182,13416,
4/11/2002 0:00:00,13418,13559,13385,13411,
4/12/2002 0:00:00,13418,13763,13418,13750,
4/15/2002 0:00:00,13772,13822,13441,13471,
4/16/2002 0:00:00,13476,13692,13476,13622,
4/17/2002 0:00:00,13633,13872,13633,13732,
4/18/2002 0:00:00,13728,13728,13446,13573,
4/19/2002 0:00:00,13568,13630,13447,13478,
4/22/2002 0:00:00,13483,13485,13056,13224,
4/23/2002 0:00:00,13224,13302,13076,13188,
4/24/2002 0:00:00,13181,13394,13176,13380,
4/25/2002 0:00:00,13384,13384,13116,13272,
4/26/2002 0:00:00,13272,13367,13036,13075,
4/29/2002 0:00:00,13075,13142,13031,13090,
4/30/2002 0:00:00,13096,13261,13065,13085,
5/2/2002 0:00:00,13088,13090,12512,12538,
5/3/2002 0:00:00,12557,12678,12431,12609,
5/6/2002 0:00:00,12594,12594,12271,12430,
5/7/2002 0:00:00,12433,12607,12291,12342,
5/8/2002 0:00:00,12352,12664,12352,12616,
5/9/2002 0:00:00,12601,12602,12076,12101,
5/10/2002 0:00:00,12105,12179,11943,12130,
5/13/2002 0:00:00,12146,12211,11943,12002,
5/14/2002 0:00:00,11998,12326,11998,12204,
5/15/2002 0:00:00,12207,12463,12113,12349,
5/16/2002 0:00:00,12395,12688,12395,12660,
5/17/2002 0:00:00,12664,12738,12563,12699,
5/20/2002 0:00:00,12699,12769,12606,12667,
5/21/2002 0:00:00,12673,12776,12629,12701,
5/22/2002 0:00:00,12696,12844,12351,12367,
5/23/2002 0:00:00,12379,12561,12252,12555,
5/24/2002 0:00:00,12543,12689,12444,12573,
5/27/2002 0:00:00,12578,12707,12538,12698,
5/28/2002 0:00:00,12702,12860,12702,12728,
5/29/2002 0:00:00,12728,12998,12728,12985,
5/31/2002 0:00:00,12991,13013,12861,12861,
6/3/2002 0:00:00,12858,12913,12640,12659,
6/4/2002 0:00:00,12637,12641,12492,12600,
6/5/2002 0:00:00,12580,12707,12574,12589,
6/6/2002 0:00:00,12591,12595,12112,12112,
6/7/2002 0:00:00,12051,12310,11954,12282,
6/10/2002 0:00:00,12305,12599,12304,12599,
6/11/2002 0:00:00,12608,12685,12170,12210,
6/12/2002 0:00:00,12220,12400,12057,12132,
6/13/2002 0:00:00,12180,12312,11962,11962,
6/14/2002 0:00:00,11984,11984,11601,11698,
6/17/2002 0:00:00,11704,11953,11704,11937,
6/18/2002 0:00:00,11942,12113,11808,11821,
6/19/2002 0:00:00,11822,11900,11485,11493,
6/20/2002 0:00:00,11507,11579,10893,10908,
6/21/2002 0:00:00,10917,11010,10297,10397,
6/24/2002 0:00:00,10437,10813,10246,10759,
6/25/2002 0:00:00,10773,10973,10597,10705,
6/26/2002 0:00:00,10676,10693,10430,10690,
6/27/2002 0:00:00,10689,11013,10689,11013,
6/28/2002 0:00:00,11017,11271,11017,11139,
7/1/2002 0:00:00,11137,11173,10853,10892,
7/2/2002 0:00:00,10890,10908,10710,10845,
7/3/2002 0:00:00,10854,10868,10520,10635,
7/4/2002 0:00:00,10661,10721,10593,10655,
7/5/2002 0:00:00,10662,10667,10424,10523,
7/8/2002 0:00:00,10524,10708,10505,10687,
7/10/2002 0:00:00,10689,10839,10539,10555,
7/11/2002 0:00:00,10545,10810,10466,10806,
7/12/2002 0:00:00,10811,10967,10697,10967,
7/15/2002 0:00:00,10966,10969,10474,10633,
7/16/2002 0:00:00,10645,10741,10521,10577,
7/17/2002 0:00:00,10589,10813,10589,10754,
7/18/2002 0:00:00,10757,10915,10709,10812,
7/19/2002 0:00:00,10812,10812,10544,10583,
7/22/2002 0:00:00,10567,10567,9879,9892,
7/23/2002 0:00:00,9899,10013,9601,9745,
7/24/2002 0:00:00,9739,9972,9427,9937,
7/25/2002 0:00:00,9947,9947,9485,9665,
7/26/2002 0:00:00,9671,9778,9155,9217,
7/29/2002 0:00:00,9251,9672,9240,9240,
7/30/2002 0:00:00,9247,9613,9188,9341,
7/31/2002 0:00:00,9346,9894,9343,9762,
8/1/2002 0:00:00,9781,9863,9543,9759,
8/2/2002 0:00:00,9768,9943,9737,9852,
8/5/2002 0:00:00,9848,9848,9451,9463,
8/6/2002 0:00:00,9472,9794,9470,9755,
8/7/2002 0:00:00,9765,9933,9649,9869,
8/8/2002 0:00:00,9911,10420,9911,10315,
8/9/2002 0:00:00,10314,10314,9971,9985,
8/12/2002 0:00:00,10007,10007,9687,9723,
8/13/2002 0:00:00,9723,9842,9444,9444,
8/14/2002 0:00:00,9460,9587,9016,9343,
8/15/2002 0:00:00,9372,9472,9160,9183,
8/16/2002 0:00:00,9212,9538,9212,9526,
8/19/2002 0:00:00,9512,9656,9403,9416,
8/20/2002 0:00:00,9455,9552,9258,9263,
8/21/2002 0:00:00,9269,9494,9269,9437,
8/22/2002 0:00:00,9441,9703,9411,9702,
8/23/2002 0:00:00,9710,9761,9594,9676,
8/26/2002 0:00:00,9690,10100,9689,10097,
8/27/2002 0:00:00,10117,10388,10117,10371,
8/28/2002 0:00:00,10383,10436,10230,10379,
8/29/2002 0:00:00,10351,10517,10175,10455,
8/30/2002 0:00:00,10465,10604,10381,10382,
9/2/2002 0:00:00,10382,10477,10312,10378,
9/3/2002 0:00:00,10371,10371,10064,10135,
9/4/2002 0:00:00,10166,10173,9921,9996,
9/5/2002 0:00:00,9992,9992,9708,9723,
9/6/2002 0:00:00,9738,9876,9643,9716,
9/9/2002 0:00:00,9725,9954,9715,9954,
9/10/2002 0:00:00,9962,10051,9840,9960,
9/11/2002 0:00:00,9967,10247,9967,10182,
9/12/2002 0:00:00,10182,10187,10031,10172,
9/13/2002 0:00:00,10156,10218,10086,10180,
9/16/2002 0:00:00,10171,10172,9821,9831,
9/17/2002 0:00:00,9855,9942,9613,9650,
9/18/2002 0:00:00,9626,9637,9399,9505,
9/19/2002 0:00:00,9511,9626,9352,9372,
9/20/2002 0:00:00,9374,9637,9374,9585,
9/23/2002 0:00:00,9574,9574,9137,9264,
9/24/2002 0:00:00,9245,9341,9069,9148,
9/25/2002 0:00:00,9206,9357,9206,9227,
9/26/2002 0:00:00,9250,9386,9169,9199,
9/27/2002 0:00:00,9199,9202,8703,8715,
9/30/2002 0:00:00,8718,8720,8352,8622,
10/1/2002 0:00:00,8642,9021,8639,8997,
10/2/2002 0:00:00,9010,9131,8810,8820,
10/3/2002 0:00:00,8852,9170,8807,9139,
10/4/2002 0:00:00,9151,9319,9091,9259,
10/7/2002 0:00:00,9268,9287,8841,8863,
10/8/2002 0:00:00,8870,8909,8690,8846,
10/9/2002 0:00:00,8838,8838,8603,8714,
10/10/2002 0:00:00,8708,8932,8706,8866,
10/11/2002 0:00:00,8864,9042,8832,8854,
10/14/2002 0:00:00,8853,8853,8429,8450,
10/15/2002 0:00:00,8452,8621,8445,8506,
10/16/2002 0:00:00,8509,8513,8224,8370,85
10/17/2002 0:00:00,8397,8919,8397,8901,
10/18/2002 0:00:00,8902,9080,8873,9022,
10/21/2002 0:00:00,9021,9161,8979,9128,
10/22/2002 0:00:00,9099,9331,8982,9331,
10/23/2002 0:00:00,9341,9840,9263,9840,
10/24/2002 0:00:00,9832,10106,9763,9799,
10/25/2002 0:00:00,9807,10067,9697,10014,
10/28/2002 0:00:00,10022,10092,9573,9573,
10/29/2002 0:00:00,9570,9655,9439,9600,
10/30/2002 0:00:00,9601,10096,9601,10068,
10/31/2002 0:00:00,10098,10241,10063,10167,
11/1/2002 0:00:00,10172,10265,10043,10140,
11/4/2002 0:00:00,10146,10377,9912,9912,
11/5/2002 0:00:00,9904,10034,9825,9861,
11/6/2002 0:00:00,9856,9861,9583,9702,
11/7/2002 0:00:00,9734,9893,9619,9799,
